Date Pulled,Code,Short Name,Collection,eMASS,Asset,NCCM,Device-Asset,Primary Owner,Sys Admin,RMF Action,ISSO,CCB_SA_Actions,Other,Last Touched,STIGs,Benchmarks,Assessed,Submitted,Accepted,Rejected,CAT3,CAT2,CAT1
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-Search_Service_Application_LinksStoreDB_fec7c30bb48a427ea990a5f4f73af6d0-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-Secure_Store_Service_DB_afa9645d6fb5436c868c34c9265d055f-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-SessionStateService_01a5023f387848cdb4b958ab95bd654c-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-SharePoint_AdminContent_a7eb4441-89d5-423c-a85b-dcd6a09d2b32-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-SharePoint_Search_AdminDB_AnalyticsReportingStore-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-SharePoint_Search_AdminDB_CrawlStore-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-SharePoint_Search_AdminDB_LinksStore-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-SharePoint_Search_AdminDB-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-Social DB-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-StateService_748328e996fa4f61879221332b24fac5-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-tempdb-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DATNWPT72-WSS_Content_NewPortal-C27DATNWPT72\SHAREPOINTSQL,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT04,,,OliveiraJ,,,,,,28 d,6,MS_Dot_Net_Framework IE_11_STIG MS_Defender_Antivirus Windows_Server_2019_STIG Oracle_Database_12c_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,2,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71,,,AlbertellaM,,,,,,28 d,6,IE_11_STIG MS_Dot_Net_Framework Windows_Server_2016_STIG VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security MS_Defender_Antivirus,100.00%,100.00%,100.00%,0.00%,0,2,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-App_Management_e570fa04-61b6-4deb-a4a8-714d532af497-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-C27DDATNWPT71-SQLDEV01,,DB/Web,AlbertellaM,,,,,,43 d,1,MS_SQL_Server_2016_Instance_STIG,100.00%,100.00%,100.00%,0.00%,1,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-C27DDATNWPT71-SQLTEST01,,DB/Web,AlbertellaM,,,,,,43 d,1,MS_SQL_Server_2016_Instance_STIG,100.00%,100.00%,100.00%,0.00%,1,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-Code34-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ContentMatrixOrganizer-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ManagedMetadataServiceApplication_Metadata_bf4cd9f4c8c044418e8378ffa605b116-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-master-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-master-C27DDATNWPT71\SQLDEV01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-master-C27DDATNWPT71\SQLTEST01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-model-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-model-C27DDATNWPT71\SQLDEV01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-model-C27DDATNWPT71\SQLTEST01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-msdb-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-msdb-C27DDATNWPT71\SQLDEV01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-msdb-C27DDATNWPT71\SQLTEST01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ProfileServiceApplication_c19c9da9-279e-4371-9a4b-2331ce72b0a9_ProfileDB_13b485660e894fb6a83fd80e5bfadbc7-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ProfileServiceApplication_c19c9da9-279e-4371-9a4b-2331ce72b0a9_SocialDB_4f2bbea1e4ba40c4af3401fe5f6b2309-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ProfileServiceApplication_c19c9da9-279e-4371-9a4b-2331ce72b0a9_SyncDB_f7f98edb-5c72-401e-be32-9aec7705c454-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ReportServer-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-ReportServerTempDB-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-Search_Service_Application_AnalyticsReportingStoreDB_55c845fa5671480080fd9fb4d32c752b-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-Search_Service_Application_CrawlStoreDB_6a49f5d45dd14153b6f8ddecee3253c6-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-Search_Service_Application_DB_74a0b3a55db34fa8a4f7b8e9774b8d2f-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-Search_Service_Application_LinksStoreDB_203d1959fe364998878c6a13bc9d6d4f-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-SecureStorageServiceApplication-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-SessionStateService_2c6e8e8679294f8388b6a2610d1e8da2-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-SharePoint_AdminContent_71d394e6-c498-49d1-8302-042e87c30c74-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-SharePoint_Config-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-StateServiceDB-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-SubscriptionSettingsService-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-tempdb-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-tempdb-C27DDATNWPT71\SQLDEV01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-tempdb-C27DDATNWPT71\SQLTEST01,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-vae_new-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-vae-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_Content_IIS4449-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_Content_NewPortal_Code101-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_Content_Portal_CS-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_Content_Portal_SPOR-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_Content_SP1999-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_Content-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DDATNWPT71-WSS_UsageApplication-C27DDATNWPT71,,DB/Web,AlbertellaM,,,,,,28 d,1,MS_SQL_Server_2016_Database_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DINTCANWPT,,,MinkinG,,,,,,28 d,6,IE_11_STIG MS_Dot_Net_Framework Windows_Server_2019_STIG VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security MS_Defender_Antivirus,100.00%,100.00%,100.00%,0.00%,1,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DMPSNWPT10,,,DurskiD,CorreiaA_$,,,,,113 d,2,VMW_vSphere_7-0_ESXi_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DMPSNWPT11,,,DurskiD,CorreiaA_$,,,,,113 d,2,VMW_vSphere_7-0_ESXi_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DROOTCANWPT,,,MinkinG,,,,,,28 d,6,IE_11_STIG MS_Defender_Antivirus MS_Dot_Net_Framework Windows_Server_2019_STIG VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT02,,,RileyE,RileyE_$,,,,,28 d,7,IE_11_STIG MS_Dot_Net_Framework VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security IIS_10-0_Server_STIG MS_Defender_Antivirus Windows_Server_2019_STIG,100.00%,100.00%,100.00%,0.00%,2,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT02-Default Web Site-NA,,DB/Web,RileyE,RileyE_$,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,3,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT02-WSUS Administration-NA,,DB/Web,RileyE,RileyE_$,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,4,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT03,,,VonWinkleK,,,,,,28 d,8,IE_11_STIG MS_Dot_Net_Framework VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security IIS_10-0_Server_STIG MS_Defender_Antivirus MS_Edge_STIG MS_Windows_Server_2022_STIG,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT03-C27DWEBNWPT03-NA,,DB/Web,VonWinkleK,,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT71,,,AlbertellaM,,,,,,28 d,8,IE_11_STIG IIS_10-0_Server_STIG Microsoft_SharePoint_Server_2013 MS_Dot_Net_Framework Windows_Server_2016_STIG VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security MS_Defender_Antivirus,100.00%,100.00%,100.00%,0.00%,1,3,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT71-NewportalV4-NA,,DB/Web,AlbertellaM,,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT71-SharePoint - 4449-NA,,DB/Web,AlbertellaM,,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT71-SharePoint Central Administration v4-NA,,DB/Web,AlbertellaM,,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27DWEBNWPT71-SharePoint Web Services-NA,,DB/Web,AlbertellaM,,,,,,49 d,1,IIS_10-0_Site_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27EXCNWPT01,,,AndradeJ,HelgesenJ_$,,,,,108 d,2,VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27IDMNWPT01,,,CorreiaA,BorbaA_$,,,,,108 d,2,VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27INTCANWPT,,,MinkinG,,,,,,28 d,6,IE_11_STIG MS_Dot_Net_Framework Windows_Server_2019_STIG VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security MS_Defender_Antivirus,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27MPSNWPT02,,,DurskiD,,,,,,28 d,4,MS_Dot_Net_Framework IE_11_STIG Windows_Server_2019_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,1,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27MPSNWPT03,,,ThistleM,ThistleM_$,,,,,28 d,9,HBSS_ePO_5-3_5-9_STIG HBSS_McAfee_Agent HBSS_PolicyAuditor IE_11_STIG McAfee_ENS_10-x_STIG MS_Defender_Antivirus MS_Dot_Net_Framework Windows_Server_2016_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,83.97%,0.00%,1,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27MPSNWPT10,,,DurskiD,CorreiaA_$,,,,,113 d,2,VMW_vSphere_7-0_ESXi_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27MPSNWPT11,,,DurskiD,CorreiaA_$,,,,,113 d,2,VMW_vSphere_7-0_ESXi_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27MPSNWPT12,,,DurskiD,CorreiaA_$,,,,,113 d,2,VMW_vSphere_7-0_ESXi_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27MPSNWPT31,,,AndradeJ,HelgesenJ_$,,,,,28 d,7,IE_11_STIG MS_Dot_Net_Framework VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security MS_Windows_Server_2022_STIG MS_Edge_STIG MS_Defender_Antivirus,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27NESNWPT01,,,AndersonL,MedeirosC_$,,,,,92 d,2,RHEL_7_STIG VMW_vSphere_7-0_Virtual_Machine_STIG,100.00%,100.00%,100.00%,0.00%,0,3,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27ROOTCANWPT,,,MinkinG,,,,,,28 d,7,IE_11_STIG MS_Defender_Antivirus MS_Dot_Net_Framework Windows_Server_2019_STIG MS_Edge_STIG VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27SPLSNWPT11,,,FitzpatrickC,FitzpatrickC_$,,,,,92 d,3,RHEL_7_STIG Splunk_Enterprise_8-x_for_Linux_STIG VMW_vSphere_7-0_Virtual_Machine_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27SPLXNWPT11,,,FitzpatrickC,KasparekA_$,,,,,92 d,3,RHEL_7_STIG Splunk_Enterprise_8-x_for_Linux_STIG VMW_vSphere_7-0_Virtual_Machine_STIG,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27SRVNWPT175,,,AndradeJ,HelgesenJ_$,,,,,28 d,6,MS_Dot_Net_Framework IE_11_STIG Windows_Firewall_with_Advanced_Security MS_Windows_Server_2022_STIG MS_Defender_Antivirus MS_Edge_STIG,100.00%,100.00%,100.00%,0.00%,0,1,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27SYSLOGNWPT01,,,LongC,PumphreyJ_$,,,,,50 d,2,RHEL_7_STIG VMW_vSphere_7-0_Virtual_Machine_STIG,100.00%,100.00%,100.00%,0.00%,0,2,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27VRLINWPT01,,Server_RHEL,CorreiaA,CorreiaA_$,,,,,108 d,2,VMW_vSphere_7-0_Virtual_Machine_STIG Windows_Firewall_with_Advanced_Security,100.00%,100.00%,100.00%,0.00%,0,0,0
2024-07-11,10,B3COI,NP_C10-B3COI_Servers_1315_DBS,1315,C27WEBNWPT01,,,CorreiaA,DurskiD_$,,,,,108 d,3,VMW_vSphere_7-0_vCA_Photon_OS_STIG VMW_vSphere_7-0_vCenter_STIG VMW_vSphere_7-0_Virtual_Machine_STIG,100.00%,100.00%,100.00%,0.00%,1,1,0
